user_id,product_id,rating
U103369,P81173,4.2
U103370,P52233,3.5
U103372,P92294,4.0
U103374,P62000,3.7
U103376,P90392,3.9
U103377,P53083,4.2
U103377,P55255,3.8
U103377,P94196,3.8
U103379,P83975,3.3
U103379,P98342,3.5
U103381,P23272,4.3
U103382,P53812,3.4
U103382,P79473,3.9
U103383,P10380,4.2
U103384,P16812,3.4
U103384,P53406,4.3
U103386,P18467,2.8
U103386,P33552,3.6
U103387,P14773,3.2
U103388,P24033,3.6
U103388,P75747,4.5
U103389,P62068,3.9
U103390,P23545,4.4
U103390,P23797,4.1
U103391,P58000,4.2
U103396,P97597,3.6
U103400,P19614,3.7
U103400,P20759,4.7
U103401,P36091,4.6
U103403,P21788,4.2
U103403,P23318,3.2
U103403,P24797,3.9
U103403,P39918,5.0
U103404,P45688,3.9
U103406,P86303,4.1
U103408,P39733,3.3
U103408,P45221,3.7
U103408,P70998,3.0
U103410,P98806,3.8
U103411,P14851,4.2
U103411,P76394,3.4
U103413,P20007,3.9
U103413,P98421,3.1
U103414,P72899,4.2
U103414,P74741,3.1
U103415,P84003,4.0
U103416,P57389,3.7
U103416,P93184,4.0
U103417,P15377,3.7
U103417,P70691,3.9
U103418,P50811,3.8
U103418,P64427,4.7
U103420,P51468,4.2
U103421,P22147,3.6
U103421,P98302,2.9
U103423,P71622,3.9
U103425,P11448,3.9
U103425,P86540,4.2
U103426,P64273,3.1
U103426,P76724,3.8
U103428,P46714,3.8
U103428,P71077,3.6
U103429,P33069,4.4
U103432,P58754,3.9
U103433,P71296,3.7
U103433,P79792,3.6
U103435,P92097,3.7
U103437,P41236,3.9
U103438,P26204,3.7
U103438,P67210,4.9
U103439,P24247,4.1
U103439,P75178,3.6
U103439,P78176,4.3
U103440,P76076,3.8
U103440,P93130,4.1
U103441,P28275,4.1
U103442,P58258,4.6
U103442,P80881,4.0
U103443,P21688,3.9
U103443,P22052,5.0
U103445,P59992,3.5
U103445,P71347,3.9
U103446,P29294,3.2
U103446,P79092,3.6
U103447,P61411,4.7
U103448,P49819,3.9
U103449,P86106,4.5
U103450,P45174,4.0
U103450,P78699,3.5
U103451,P22286,4.2
U103451,P85923,4.0
U103452,P31669,4.9
U103453,P24457,2.6
U103453,P46324,3.6
U103454,P21387,3.3
U103454,P63409,4.1
U103455,P87964,4.1
U103456,P51558,4.7
U103458,P45981,3.9
U103458,P93986,3.8
U103459,P57666,4.0
U103460,P40781,3.1
U103461,P74241,3.6
U103462,P94236,4.0
U103465,P55400,4.8
U103467,P20970,3.4
U103467,P53781,3.5
U103468,P16115,4.6
U103468,P92758,3.7
U103469,P39718,4.8
U103469,P81185,3.7
U103470,P58568,5.0
U103471,P39585,3.8
U103472,P18740,5.0
U103472,P21173,4.8
U103472,P99069,4.3
U103473,P90968,4.2
U103475,P51453,4.0
U103476,P40350,3.8
U103477,P34584,4.3
U103477,P52241,3.7
U103478,P40411,3.7
U103479,P32173,3.8
U103480,P22958,3.5
U103480,P65931,3.9
U103481,P50343,4.0
U103481,P62999,3.9
U103483,P41540,3.3
U103483,P98549,4.2
U103484,P20450,3.7
U103484,P30759,4.2
U103485,P79514,3.7
U103486,P88272,3.5
U103487,P21913,4.2
U103487,P60490,3.5
U103488,P56727,3.4
U103489,P59456,4.5
U103489,P94600,4.3
U103491,P33146,3.7
U103491,P58335,4.6
U103491,P82188,3.7
U103492,P48609,3.7
U103493,P43796,4.1
U103495,P33980,3.5
U103495,P80640,3.2
U103496,P35218,4.0
U103496,P79870,4.9
U103498,P18239,4.0
U103498,P82479,5.0
U103498,P97152,3.5
U103499,P79817,3.7
U103500,P69379,3.4
U103500,P95277,3.5
U103501,P70400,3.5
U103501,P95417,3.6
U103503,P66497,2.4
U103504,P34385,3.9
U103507,P53390,3.8
U103507,P75329,5.0
U103508,P74701,4.0
U103508,P92202,3.8
U103511,P55936,3.7
U103511,P93460,3.7
U103513,P39395,3.1
U103514,P81023,3.9
U103517,P16229,4.4
U103517,P43582,4.0
U103517,P77923,3.5
U103517,P94843,3.8
U103519,P21615,4.0
U103520,P42979,5.0
U103521,P57579,3.1
U103521,P71289,3.6
U103522,P71200,3.7
U103523,P37164,3.2
U103523,P99166,3.9
U103524,P92088,2.9
U103525,P38385,4.1
U103527,P23569,4.4
U103529,P35194,4.0
U103529,P39292,3.4
U103529,P72857,4.5
U103529,P94425,4.0
U103530,P45212,4.2
U103530,P66733,3.1
U103531,P63326,3.4
U103532,P16543,3.6
U103532,P24853,4.0
U103532,P78724,4.2
U103532,P85255,3.3
U103532,P88668,4.3
U103533,P36187,2.6
U103533,P75288,3.5
U103534,P96638,3.8
U103535,P97337,4.1
U103537,P19200,3.8
U103538,P21573,3.4
U103539,P72195,3.8
U103540,P94897,4.5
U103541,P52194,3.6
U103544,P40679,4.5
U103544,P50996,4.1
U103546,P54598,4.2
U103548,P14170,4.3
U103548,P46439,3.7
U103549,P75497,3.7
U103549,P85565,3.4
U103550,P60178,4.4
U103551,P47999,4.5
U103551,P71651,4.4
U103553,P42653,4.5
U103553,P65258,4.3
U103553,P68295,4.2
U103553,P68925,4.4
U103554,P95447,4.4
U103556,P12575,4.0
U103557,P75580,5.0
U103558,P21486,3.9
U103558,P75816,3.9
U103559,P84607,3.4
U103559,P87978,3.8
U103560,P85759,3.6
U103561,P76407,3.8
U103562,P48840,4.0
U103563,P42655,2.9
U103564,P79344,3.9
U103565,P92901,4.5
U103566,P62164,4.0
U103566,P64476,3.2
U103571,P89676,4.0
U103572,P55115,4.6
U103572,P81155,3.3
U103574,P35387,3.1
U103575,P47204,3.5
U103576,P34536,4.5
U103577,P89955,4.1
U103578,P81055,4.9
U103580,P15100,4.4
U103581,P33428,3.3
U103581,P83831,3.8
U103582,P24072,4.2
U103583,P86753,3.5
U103585,P94235,3.5
U103586,P93992,4.4
U103587,P33300,3.9
U103589,P82175,4.2
U103590,P91697,4.6
U103592,P61254,4.4
U103592,P87931,3.8
U103593,P19569,3.9
U103596,P50776,4.3
U103596,P66391,4.1
U103596,P91206,5.0
U103601,P89703,4.6
U103602,P26379,4.0
U103602,P34032,4.4
U103603,P13206,3.1
U103603,P56597,4.3
U103607,P20863,4.3
U103607,P39940,3.6
U103610,P93294,4.6
U103612,P64245,4.3
U103613,P57745,4.3
U103616,P14773,4.4
U103616,P91437,4.7
U103618,P54458,3.6
U103620,P34063,3.2
U103621,P62208,3.3
U103622,P39091,4.0
U103622,P85762,3.6
U103622,P86329,4.9
U103623,P10642,3.6
U103623,P34244,3.4
U103623,P43795,3.8
U103625,P12778,4.1
U103630,P57987,3.9
U103632,P10587,3.0
U103632,P65598,4.1
U103633,P25480,3.5
U103634,P37766,4.8
U103634,P56732,4.2
U103635,P82165,3.8
U103637,P84590,3.8
U103638,P19790,3.9
U103638,P60267,4.4
U103644,P73309,3.5
U103645,P73246,3.9
U103648,P15488,3.7
U103648,P60691,4.0
U103649,P77694,4.5
U103649,P95566,4.4
U103650,P76404,4.3
U103652,P13983,4.4
U103652,P34334,4.0
U103653,P20671,3.3
U103654,P49887,4.1
U103654,P81638,3.1
U103656,P87281,3.1
U103657,P34761,4.1
U103657,P57564,4.0
U103657,P69761,3.5
U103658,P50652,4.5
U103659,P96323,3.7
U103663,P38367,3.3
U103663,P79463,3.9
U103664,P47713,4.1
U103666,P55112,4.0
U103666,P80829,3.9
U103666,P96393,4.5
U103667,P23146,3.9
U103667,P25849,3.6
U103667,P28719,4.4
U103667,P72992,2.9
U103667,P89164,3.3
U103667,P97222,4.1
U103668,P55543,4.1
U103670,P35001,3.3
U103670,P64062,4.8
U103672,P16331,4.0
U103672,P19759,3.2
U103672,P36331,4.2
U103672,P46128,3.9
U103674,P28573,4.1
U103674,P56666,3.5
U103675,P47707,3.2
U103676,P58249,4.3
U103679,P72636,4.2
U103682,P46470,3.4
U103683,P70176,2.9
U103684,P21342,4.3
U103684,P26732,3.7
U103685,P82834,3.7
U103685,P84556,4.8
U103685,P85961,4.2
U103686,P16062,3.8
U103687,P16775,4.2
U103687,P26656,3.7
U103687,P36869,3.4
U103687,P52955,3.8
U103688,P69168,3.3
U103688,P81752,4.2
U103688,P97591,4.4
U103689,P18654,3.8
U103691,P99609,4.5
U103692,P82241,3.9
U103693,P14583,3.4
U103693,P31554,4.6
U103693,P99391,3.2
U103694,P35549,3.5
U103695,P33303,4.8
U103695,P80902,3.8
U103696,P52454,4.5
U103696,P57093,3.3
U103697,P49854,4.2
U103698,P16540,3.7
U103698,P46850,3.5
U103698,P65481,4.7
U103698,P65900,4.0
U103699,P52204,3.2
U103699,P56415,3.0
U103700,P42715,3.9
U103701,P36287,3.3
U103701,P40549,4.1
U103702,P92869,3.7
U103703,P36411,4.2
U103703,P40936,3.9
U103703,P96228,3.2
U103704,P42987,3.6
U103705,P26319,3.4
U103708,P26224,3.5
U103708,P99371,4.6
U103709,P77553,3.7
U103712,P14364,3.7
U103715,P61682,4.0
U103715,P96393,3.7
U103717,P16805,4.9
U103718,P14248,3.8
U103719,P20425,3.8
U103720,P22542,3.9
U103720,P40018,3.9
U103722,P12716,4.0
U103722,P13418,3.6
U103722,P65722,4.6
U103723,P90956,3.8
U103724,P54884,3.9
U103725,P79068,4.1
U103726,P15578,3.2
U103727,P56332,3.7
U103728,P77027,3.1
U103729,P19965,4.3
U103729,P48169,3.2
U103731,P20056,3.6
U103731,P42096,4.5
U103732,P69290,3.6
U103732,P96996,3.3
U103734,P59311,4.5
U103735,P46669,3.1
U103736,P65532,3.3
U103737,P58938,4.6
U103738,P47824,3.1
U103738,P82325,3.3
U103739,P92549,4.9
U103740,P84035,3.9
U103741,P25863,3.9
U103742,P32476,3.3
U103742,P72417,3.9
U103744,P52016,3.8
U103745,P44702,4.8
U103745,P73910,4.1
U103748,P12613,3.6
U103748,P36030,4.5
U103748,P78657,4.4
U103750,P91940,3.5
U103752,P39576,3.7
U103752,P57208,3.8
U103753,P24380,4.9
U103753,P34966,4.3
U103753,P56732,3.8
U103753,P58487,3.5
U103753,P59517,4.8
U103754,P41825,4.2
U103754,P47483,4.6
U103754,P92558,3.6
U103756,P76214,4.0
U103759,P41675,3.8
U103759,P74168,2.8
U103763,P40049,3.3
U103763,P60210,3.7
U103765,P70344,3.6
U103767,P23413,4.1
U103768,P42438,4.6
U103768,P56236,3.4
U103768,P57672,4.7
U103769,P93280,3.4
U103769,P96669,3.5
U103770,P11196,4.3
U103775,P45466,4.7
U103776,P50805,5.0
U103776,P59330,3.5
U103780,P13398,3.8
U103780,P34737,4.5
U103783,P57115,5.0
U103783,P61300,3.7
U103784,P27278,5.0
U103785,P72263,4.8
U103785,P82896,3.5
U103788,P67624,4.0
U103790,P14161,2.8
U103790,P50657,3.8
U103794,P56239,4.8
U103794,P98008,5.0
U103796,P27409,3.4
U103797,P67117,4.6
U103797,P75219,4.0
U103798,P28434,3.7
U103799,P90937,4.2
U103800,P32685,3.5
U103800,P38863,3.4
U103802,P73163,4.5
U103803,P51453,4.1
U103803,P76020,4.2
U103804,P16698,3.6
U103804,P22509,4.8
U103805,P87632,3.2
U103806,P34628,4.7
U103807,P47106,3.6
U103807,P89688,4.2
U103809,P41081,4.1
U103809,P57850,3.8
U103809,P59821,3.8
U103810,P35849,2.7
U103811,P38282,4.0
U103812,P48597,4.1
U103814,P14778,3.2
U103814,P19928,3.5
U103815,P78588,3.8
U103815,P81102,3.4
U103816,P13608,3.9
U103818,P49071,3.4
U103819,P17585,4.0
U103819,P79806,4.5
U103820,P77622,3.5
U103821,P12565,4.0
U103822,P46339,4.9
U103823,P91742,3.7
U103825,P24452,3.5
U103825,P34904,4.2
U103825,P89299,3.3
U103829,P63469,4.2
U103830,P41420,3.8
U103830,P44162,4.5
U103830,P50392,3.5
U103831,P62492,3.8
U103832,P34983,3.4
U103834,P75439,3.1
U103835,P49387,3.4
U103835,P54617,4.6
U103836,P22894,4.2
U103837,P48582,4.4
U103839,P72181,3.4
U103840,P41044,4.1
U103840,P63555,4.0
U103840,P96622,4.0
U103841,P79300,4.0
U103842,P62350,3.8
U103842,P84028,4.3
U103843,P98472,3.1
U103845,P52263,3.8
U103846,P43619,3.7
U103846,P72410,3.6
U103847,P74150,4.1
U103847,P99414,3.7
U103849,P52715,4.1
U103850,P16952,3.9
U103850,P28822,3.5
U103850,P44130,3.7
U103851,P66518,3.7
U103852,P30517,4.6
U103853,P93082,4.3
U103854,P13923,4.3
U103855,P36497,2.9
U103855,P94165,3.6
U103856,P72909,4.7
U103857,P26256,3.8
U103858,P67941,4.1
U103862,P51096,3.6
U103864,P19231,4.0
U103865,P62302,3.7
U103867,P29512,4.2
U103868,P18172,4.3
U103868,P68621,3.3
U103869,P48954,4.5
U103870,P50918,3.5
U103871,P62393,4.6
U103871,P77944,3.9
U103873,P89755,3.6
U103874,P66398,4.0
U103875,P13113,3.8
U103875,P44904,3.7
U103876,P98902,3.7
U103877,P70890,4.2
U103879,P24401,4.6
U103880,P32724,3.3
U103880,P50843,4.2
U103880,P68311,3.1
U103881,P10294,4.1
U103881,P11118,4.3
U103881,P22134,3.4
U103881,P43995,5.0
U103884,P73659,4.2
U103884,P93195,3.5
U103885,P38414,4.2
U103885,P50607,3.7
U103886,P98959,4.3
U103887,P51536,3.6
U103888,P35297,4.9
U103888,P67956,3.4
U103888,P85375,4.2
U103889,P95088,3.5
U103890,P29061,4.2
U103890,P74053,3.5
U103892,P94318,4.3
U103893,P12781,3.4
U103894,P50429,4.2
U103895,P34458,4.0
U103895,P54082,4.0
U103895,P79596,4.3
U103896,P93367,4.6
U103897,P68991,4.4
U103898,P23861,3.8
U103898,P55522,4.1
U103898,P91334,3.2
U103899,P13585,4.0
U103899,P35265,3.0
U103899,P48022,3.3
U103901,P63061,4.4
U103901,P97574,4.4
U103902,P73697,3.9
U103902,P84834,5.0
U103903,P23216,3.3
U103903,P62172,3.8
U103904,P61808,5.0
U103905,P67727,3.9
U103906,P29946,3.3
U103908,P16292,4.7
U103908,P24487,4.6
U103908,P88075,4.1
U103908,P99051,5.0
U103910,P20985,4.3
U103912,P26741,4.0
U103913,P39077,3.7
U103913,P83791,4.2
U103915,P58640,4.5
U103915,P69159,4.0
U103916,P18244,4.8
U103918,P37438,3.6
U103919,P92562,4.3
U103920,P17136,3.4
U103920,P54590,2.7
U103921,P81621,2.9
U103923,P33874,3.5
U103923,P50894,3.9
U103923,P51887,3.2
U103925,P22655,4.0
U103925,P74626,4.3
U103926,P10327,3.8
U103928,P29061,3.6
U103928,P52825,3.8
U103928,P94318,3.9
U103930,P24005,4.2
U103931,P80543,3.6
U103932,P87597,3.7
U103933,P77547,3.4
U103934,P18204,3.9
U103936,P62493,4.3
U103938,P37757,4.7
U103938,P76905,4.1
U103939,P51456,3.4
U103939,P73796,3.8
U103940,P43881,4.1
U103941,P69760,3.2
U103941,P89208,4.0
U103942,P49435,4.6
U103943,P44182,3.9
U103943,P45435,4.3
U103945,P15079,3.5
U103947,P49617,3.7
U103947,P67036,3.6
U103948,P25322,3.7
U103949,P11789,3.7
U103949,P43770,4.3
U103949,P66643,3.6
U103949,P83162,3.6
U103950,P32636,3.5
U103950,P49448,3.6
U103950,P77720,4.0
U103951,P57165,3.3
U103952,P16785,3.5
U103953,P79687,4.0
U103954,P48639,3.5
U103954,P71511,3.7
U103955,P45793,2.5
U103957,P64772,4.2
U103958,P43034,4.2
U103958,P52468,3.9
U103959,P46485,4.3
U103959,P84193,4.0
U103960,P23915,3.9
U103960,P61978,3.3
U103960,P92556,3.4
U103961,P60742,4.5
U103963,P45072,3.7
U103964,P31065,3.8
U103964,P98512,4.5
U103965,P19641,3.2
U103966,P74568,3.9
U103967,P26349,4.0
U103968,P28503,3.8
U103968,P76923,4.6
U103969,P31087,4.0
U103969,P55799,4.5
U103969,P93547,3.6
U103969,P99365,3.8
U103970,P12835,3.8
U103971,P36358,2.5
U103972,P30789,4.2
U103973,P30714,3.9
U103973,P33873,3.5
U103974,P30835,5.0
U103975,P50803,3.7
U103976,P10127,3.8
U103976,P52656,3.8
U103977,P14805,3.8
U103977,P20832,4.3
U103977,P26982,4.4
U103980,P37818,3.7
U103980,P70780,3.7
U103981,P78707,4.8
U103981,P93399,3.6
U103981,P96484,4.2
U103982,P83740,4.1
U103984,P96200,3.9
U103987,P32089,2.9
U103987,P45157,2.6
U103988,P19603,3.6
U103988,P29929,3.6
U103988,P40036,4.4
U103989,P83633,4.4
U103990,P31531,4.2
U103991,P17376,3.6
U103991,P25467,4.1
U103991,P34708,3.7
U103992,P10348,3.8
U103993,P32911,2.9
U103993,P92731,4.0
U103994,P37741,4.0
U103996,P47292,3.7
U103997,P48512,3.9
U103997,P77665,3.5
U103998,P72050,4.9
U103998,P76616,3.5
U103998,P86401,3.8
U103999,P82648,4.3
U104000,P16725,4.9
U104000,P42273,4.2
U104000,P72992,3.3
U104001,P28107,3.5
U104001,P70272,4.6
U104002,P61364,4.3
U104003,P15698,3.8
U104006,P61854,3.9
U104007,P25935,3.9
U104007,P90503,4.2
U104009,P22346,4.1
U104010,P25212,3.2
U104010,P52346,4.4
U104012,P50968,4.5
U104014,P69232,4.2
U104014,P99413,4.1
U104015,P13305,3.5
U104015,P43841,4.0
U104015,P51791,3.7
U104015,P67630,4.1
U104016,P19057,3.7
U104019,P32123,3.3
U104019,P52620,4.2
U104019,P55180,3.9
U104020,P32389,3.9
U104022,P16194,4.5
U104022,P22797,4.0
U104022,P54849,4.5
U104022,P64677,4.3
U104022,P88957,4.0
U104024,P86848,4.5
U104024,P95850,3.3
U104025,P68197,3.6
U104028,P46489,3.9
U104029,P20747,4.0
U104029,P70058,3.9
U104030,P62884,4.0
U104030,P85573,3.0
U104032,P70137,3.9
U104033,P56754,4.6
U104034,P56909,3.7
U104034,P67299,4.2
U104035,P52950,3.0
U104036,P91486,4.2
U104037,P65024,4.4
U104037,P79101,3.6
U104037,P91773,4.0
U104040,P22240,3.9
U104040,P49362,3.7
U104040,P89319,4.1
U104042,P65251,4.2
U104043,P92394,4.2
U104044,P39494,4.4
U104045,P43235,3.4
U104045,P44687,4.2
U104045,P87577,3.9
U104046,P42440,3.2
U104047,P38759,4.8
U104048,P15502,4.5
U104050,P18491,3.4
U104053,P10534,3.2
U104053,P12942,3.0
U104053,P16034,3.6
U104053,P23385,4.5
U104053,P34409,5.0
U104053,P41466,3.6
U104053,P93873,4.5
U104053,P95631,3.8
U104054,P41360,4.2
U104055,P70985,4.1
U104055,P93066,4.2
U104056,P33457,3.2
U104056,P88559,4.0
U104057,P31488,3.9
U104058,P19468,3.6
U104058,P40165,4.7
U104059,P12059,4.6
U104059,P91474,4.4
U104060,P41768,4.0
U104062,P79000,4.3
U104062,P95527,4.3
U104064,P43932,4.0
U104065,P53560,3.9
U104065,P61502,3.9
U104068,P15700,3.0
U104068,P36743,2.8
U104072,P25705,4.5
U104073,P73961,2.9
U104077,P65601,4.7
U104077,P67863,4.6
U104078,P25153,3.5
U104080,P34656,3.9
U104081,P25317,3.5
U104081,P42072,3.5
U104081,P45367,3.1
U104082,P96067,4.7
U104083,P40242,4.2
U104083,P40935,4.4
U104083,P45827,3.6
U104084,P27161,3.1
U104086,P51880,4.1
U104086,P58576,4.3
U104086,P76675,4.8
U104088,P29331,4.1
U104089,P39489,4.1
U104089,P70170,4.4
U104089,P83245,3.1
U104089,P87092,4.8
U104090,P21771,3.3
U104091,P17898,3.7
U104091,P22340,4.9
U104091,P89270,3.5
U104093,P79579,3.6
U104094,P56847,4.2
U104094,P62768,4.6
U104095,P57531,3.1
U104096,P16969,5.0
U104096,P17279,3.3
U104098,P37778,2.8
U104098,P78943,4.4
U104100,P84751,4.4
U104101,P36514,4.7
U104102,P97632,3.3
U104103,P49169,4.9
U104104,P24783,3.4
U104106,P61634,3.6
U104106,P80944,3.7
U104109,P47198,3.9
U104109,P68134,3.1
U104113,P22037,3.8
U104113,P24365,3.2
U104113,P56857,4.3
U104113,P76719,3.3
U104114,P13933,3.6
U104115,P65873,3.3
U104118,P23264,3.5
U104118,P41318,4.1
U104118,P67008,4.4
U104118,P81612,3.6
U104122,P50098,4.6
U104123,P27531,4.1
U104124,P47145,3.4
U104126,P98665,4.2
U104127,P30962,3.6
U104127,P66286,3.8
U104127,P85765,4.5
U104129,P57802,3.6
U104130,P83838,3.4
U104131,P86254,4.8
U104132,P43207,3.9
U104133,P49640,4.2
U104133,P50315,2.9
U104133,P86594,4.4
U104135,P32234,4.6
U104135,P78857,3.7
U104135,P97464,4.7
U104136,P33052,4.9
U104136,P50852,4.5
U104136,P57230,3.2
U104137,P14553,3.6
U104140,P45289,3.5
U104140,P62389,4.6
U104140,P67060,5.0
U104140,P91520,3.9
U104140,P92257,4.4
U104141,P85947,4.5
U104142,P21468,4.6
U104142,P89071,4.5
U104143,P40732,4.1
U104144,P77834,4.0
U104144,P94717,4.2
U104145,P14497,3.5
U104147,P16264,4.6
U104147,P25097,3.2
U104147,P78301,4.1
U104147,P83909,3.6
U104149,P60547,4.1
U104151,P49501,4.5
U104153,P81409,2.8
U104154,P10884,4.0
U104154,P13511,3.4
U104154,P30712,4.1
U104155,P19911,3.6
U104155,P58940,4.1
U104155,P65299,5.0
U104157,P57891,3.6
U104157,P64515,4.5
U104157,P67804,4.1
U104159,P54545,3.6
U104160,P94869,4.2
U104162,P25209,4.5
U104163,P27441,3.7
U104163,P57805,3.7
U104163,P58739,3.3
U104164,P35484,4.5
U104165,P40951,4.3
U104165,P47758,3.5
U104166,P28531,4.0
U104166,P90508,3.5
U104167,P69254,3.2
U104170,P29371,3.0
U104170,P44225,3.6
U104171,P54493,4.5
U104172,P32985,2.9
U104172,P90240,4.3
U104173,P24413,3.5
U104174,P15991,3.9
U104176,P51028,4.4
U104176,P92673,3.5
U104178,P90315,4.0
U104179,P19658,3.2
U104179,P25197,3.7
U104180,P54557,4.2
U104182,P65118,4.3
U104183,P16014,3.9
U104185,P53305,4.4
U104186,P56783,4.6
U104187,P71788,4.8
U104189,P92213,4.3
U104190,P67895,4.0
U104191,P64763,4.3
U104193,P26291,3.7
U104193,P51482,3.1
U104194,P76248,3.9
U104194,P93447,2.6
U104196,P53100,3.9
U104197,P28239,4.0
U104197,P68321,4.4
U104198,P57541,3.2
U104201,P44438,4.8
U104202,P32406,4.4
U104204,P23711,3.2
U104204,P81531,3.2
U104206,P81466,4.0
U104206,P86346,4.8
U104208,P98196,2.9
U104209,P74199,3.9
U104211,P30400,4.2
U104211,P45424,4.4
U104213,P49450,3.5
U104214,P73134,4.9
U104214,P80221,4.9
U104214,P82629,4.2
U104214,P89482,3.9
U104215,P42533,4.2
U104215,P62482,4.3
U104217,P90251,3.5
U104218,P24284,2.9
U104219,P59989,4.4
U104219,P64019,3.5
U104220,P31701,2.8
U104223,P37321,4.3
U104223,P97780,4.2
U104225,P88059,4.6
U104226,P53565,4.0
U104226,P73483,3.9
U104226,P84369,4.1
U104227,P87249,4.0
U104228,P56467,4.7
U104228,P67836,5.0
U104228,P77465,3.5
U104228,P98577,3.2
U104229,P21698,3.8
U104230,P41093,3.5
U104231,P31728,3.9
U104232,P26601,3.5
U104234,P43351,4.3
U104235,P53022,4.5
U104235,P66794,3.5
U104236,P95000,3.5
U104238,P41355,3.6
U104238,P93955,3.9
U104240,P26736,3.6
U104241,P41201,4.0
U104243,P21621,3.6
U104243,P50407,4.4
U104243,P70365,3.5
U104244,P69093,4.8
U104244,P85664,3.9
U104246,P13189,3.6
U104247,P41417,3.7
U104247,P41620,3.9
U104247,P66907,3.8
U104248,P18528,3.8
U104248,P33385,3.7
U104248,P52816,5.0
U104248,P62612,4.4
U104251,P16768,4.2
U104252,P50217,3.6
U104253,P17463,4.3
U104253,P65217,3.4
U104254,P17492,3.9
U104254,P28600,4.2
U104259,P31124,4.4
U104259,P43156,3.8
U104260,P73036,4.3
U104261,P14248,4.3
U104262,P83557,4.0
U104262,P94785,4.5
U104262,P95766,3.5
U104263,P13180,3.9
U104264,P38126,3.9
U104265,P59439,3.4
U104269,P19469,3.8
U104269,P95110,4.3
U104269,P97222,4.2
U104270,P82417,3.7
U104270,P90569,2.9
U104272,P55857,4.3
U104273,P10183,2.9
U104273,P81375,4.5
U104274,P59482,4.2
U104277,P13903,3.6
U104277,P68607,4.9
U104278,P48685,3.7
U104279,P18460,4.2
U104280,P10070,4.5
U104280,P28573,4.6
U104280,P93784,4.6
U104281,P33984,4.0
U104282,P19598,4.3
U104284,P25772,3.7
U104285,P40600,4.4
U104286,P39306,5.0
U104286,P71364,3.6
U104286,P85583,3.8
U104287,P52279,4.8
U104291,P66692,3.6
U104295,P72422,4.2
U104296,P44782,3.0
U104298,P24068,4.5
U104300,P97899,3.6
U104303,P21989,3.0
U104303,P87911,4.4
U104305,P18684,4.6
U104305,P81085,3.4
U104306,P32424,4.0
U104306,P61729,4.2
U104307,P39900,4.0
U104309,P33742,5.0
U104309,P52565,3.8
U104310,P23115,3.7
U104310,P61710,2.6
U104312,P15646,3.8
U104312,P45966,3.5
U104313,P25115,4.1
U104313,P61103,4.4
U104313,P89343,4.2
U104315,P24588,3.3
U104315,P58286,4.3
U104316,P11253,3.8
U104316,P80518,4.8
U104316,P84310,3.1
U104317,P48419,4.7
U104320,P22353,4.2
U104320,P66055,3.1
U104321,P44265,3.3
U104321,P80452,2.8
U104323,P26510,4.0
U104323,P60846,4.4
U104324,P64678,3.6
U104325,P11238,3.9
U104327,P50591,4.2
U104327,P63711,3.9
U104329,P20643,3.8
U104330,P35104,4.6
U104330,P85505,4.4
U104331,P54447,4.0
U104332,P56491,5.0
U104333,P16796,4.7
U104333,P41629,3.8
U104333,P64985,2.7
U104333,P86640,3.7
U104334,P20964,4.1
U104334,P81031,3.4
U104336,P38142,3.8
U104336,P44501,4.4
U104336,P54448,5.0
U104338,P93970,2.7
U104340,P98567,4.3
U104341,P51153,3.4
U104341,P59119,4.4
